name,Unnamed: 0,ra,dec,dist,nplanets,date,mabs,mapp,type,commentary,subtype,importance,teff_val,mass
Kepler-1518,2244,300.332385,44.986137,1.14e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-27,857,292.236769,41.085876,1.14e-06,2,01/01/2011,,,exoplanet, ,,0,,
Kepler-1436,2785,297.711565,46.76802100000001,1.14e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1111,725,295.463372,45.812744,1.14e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-355,2487,285.79945699999996,42.811783,1.14e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-627,1613,292.104279,39.76791400000001,1.14e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-609,3081,292.220313,44.700031,1.14e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-685,1631,293.87192999999996,38.422948999999996,1.15e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-863,883,297.664523,43.248962,1.15e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-897,1086,290.586837,51.69582,1.15e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1364,501,295.152201,49.587604999999996,1.15e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1548,3056,287.471233,46.080666,1.15e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1286,1304,280.258382,43.835766,1.15e-06,1,01/01/2016,,,exoplanet, ,,0,,
CoRoT-12,3,100.765677,-1.296439,1.15e-06,1,01/01/2010,,,exoplanet, ,,0,,
Kepler-904,1094,288.822916,40.389049,1.15e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1262,1145,288.771814,42.213219,1.15e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-232,331,295.8161580000001,51.121742,1.16e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1210,547,292.832145,48.219357,1.16e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-366,2272,296.852042,49.084446,1.16e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1429,2777,285.366245,49.044868,1.16e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-488,1233,282.966173,48.34507,1.16e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1451,2800,293.446425,40.409892,1.16e-06,1,01/01/2016,,,exoplanet, ,,0,,
OGLE-2013-BLG-0341L B,2565,268.031208,-29.846110999999997,1.16e-06,1,01/01/2014,,,exoplanet, ,,0,,
Kepler-1372,598,288.886635,44.83955,1.16e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1413,708,294.341649,46.498767,1.16e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1128,1026,293.063338,39.403444,1.16e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1345,415,292.477965,46.022835,1.16e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1596,2821,285.557511,49.330073999999996,1.17e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-952,1287,285.37194900000014,41.993912,1.17e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1639,3071,283.068632,48.802085999999996,1.17e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1106,1324,291.145201,44.06254600000001,1.17e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1575,2805,293.74325,45.761596999999995,1.17e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-349,2401,293.67647999999997,44.615578,1.17e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-274,1866,292.922774,38.477274,1.17e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-485,941,294.996313,50.470065999999996,1.17e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-335,2303,296.064311,45.428622999999995,1.17e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-856,877,289.603836,46.314953,1.18e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-288,1966,288.916426,39.594716999999996,1.18e-06,3,01/01/2014,,,exoplanet, ,,0,,
Kepler-1573,2803,292.988348,49.484970000000004,1.18e-06,1,01/01/2016,,,exoplanet, ,,0,,
KOI-55,1363,296.35610499999996,41.092755,1.18e-06,2,01/01/2011,,,exoplanet, ,,0,,
Kepler-677,3018,290.098067,50.321609,1.18e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-750,3038,289.096874,44.004379,1.18e-06,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-256,2836,292.580445,46.097389,1.18e-06,4,01/01/2014,,,exoplanet, ,,0,,
Kepler-1437,2786,291.86492999999996,49.32592,1.18e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-767,1668,291.579173,38.035828,1.19e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1153,2445,289.147217,45.866181,1.19e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-947,1176,294.366727,42.252678,1.19e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-774,1652,291.03193,38.211956,1.19e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1631,2349,294.6325700000001,43.807671,1.19e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-754,3048,293.254104,37.846191999999995,1.19e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1184,522,291.28205499999996,46.965996000000004,1.19e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-269,2024,290.215171,41.775967,1.19e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-193,1479,296.498596,46.577244,1.2e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-815,1705,285.22111,47.881382,1.2e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-745,3078,291.49942999999996,37.059283,1.2e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-39,1154,296.960265,46.034298,1.2e-06,1,01/01/2011,,,exoplanet, ,,0,,
PSR J1719-1438,2058,259.791971,-14.6336,1.2e-06,1,01/01/2011,,,exoplanet, ,,0,,
Kepler-24,852,290.413267,38.343754,1.2e-06,4,01/01/2014,,,exoplanet, ,,0,,
POTS-1,2568,203.608877,-66.58111600000001,1.2e-06,1,01/01/2013,,,exoplanet, ,,0,,
Kepler-1550,2547,287.76456,38.294703999999996,1.2e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1188,525,283.103838,43.148045,1.2e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1201,538,294.614827,40.833172,1.2e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-686,1632,285.213807,39.027485,1.2e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1270,1124,286.71563399999997,48.645278999999995,1.2e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-792,1679,292.00681299999997,38.820733000000004,1.21e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-606,2899,292.427378,44.381268,1.21e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-375,2596,288.617907,48.098416,1.21e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1380,606,288.11605299999997,42.440422,1.21e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1099,3224,288.7499620000001,48.277176000000004,1.21e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-838,782,285.435512,45.976021,1.21e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1426,718,292.545764,49.416973,1.21e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1625,2075,295.429347,39.886547,1.21e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-715,2934,283.630767,43.379397999999995,1.21e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1474,1822,294.694049,45.866837,1.21e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1078,1216,293.2005890000001,43.050036999999996,1.22e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-893,1082,284.963031,43.913006,1.22e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1322,393,293.204521,45.435402,1.22e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-194,1945,291.971445,47.864174,1.22e-06,3,01/01/2014,,,exoplanet, ,,0,,
Kepler-1476,1823,284.532096,43.989956,1.22e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-919,1179,298.114772,48.494403999999996,1.22e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-284,2102,293.146491,47.729649,1.22e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-317,2200,294.943885,39.032061999999996,1.22e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1427,719,295.349667,45.114548,1.22e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-279,2098,287.391224,42.194835999999995,1.22e-06,3,01/01/2013,,,exoplanet, ,,0,,
Kepler-405,2763,291.4094580000001,38.34003,1.23e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1567,3061,286.6952,40.291819,1.23e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-870,888,295.402544,50.478634,1.23e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-846,868,287.0570160000001,49.046021,1.23e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-53,1174,290.461775,40.562462,1.24e-06,3,01/01/2012,,,exoplanet, ,,0,,
Kepler-728,2945,291.092356,45.11552800000001,1.24e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1396,3393,294.336468,44.918293,1.24e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1369,519,285.797234,40.936186,1.24e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1159,1345,294.266335,45.204315,1.24e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1375,601,296.293558,43.403267,1.24e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1618,2068,295.175391,45.930908,1.24e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-943,1200,284.273965,41.535022999999995,1.24e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1016,997,294.613645,45.984623,1.24e-06,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-434,2372,293.586381,42.928913,1.24e-06,1,01/01/2015,,,exoplanet, ,,0,,
Kepler-620,3005,291.159391,51.334866,1.24e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1225,825,290.6332910000001,40.136994,1.24e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-708,1648,293.816466,42.212498,1.24e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1401,698,287.466042,40.758452,1.24e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-657,3085,291.1972990000001,47.3078,1.24e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1175,1358,289.142702,46.812897,1.24e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-875,984,297.3013,43.141888,1.24e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-918,1178,298.200719,48.267838,1.25e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-843,865,296.321994,48.97147800000001,1.25e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-688,1634,294.655242,39.308366,1.25e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-490,1235,295.0256770000001,46.956005,1.25e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1469,1818,293.821357,39.39135,1.26e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1597,2822,288.163973,42.481083,1.26e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1399,697,293.311681,46.041714,1.26e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1295,298,291.397864,45.588559000000004,1.26e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1182,1339,296.307949,43.82135,1.26e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1158,1344,292.233946,41.575213,1.26e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1129,1027,291.6044950000001,41.309360999999996,1.26e-06,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-740,3077,286.482254,46.692451,1.26e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-912,1076,298.111206,41.758333,1.27e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1585,2813,296.159005,44.563114,1.27e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-868,887,282.363512,46.67524,1.27e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1472,1820,294.852648,49.057472,1.27e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1431,2779,292.6583950000001,49.865192,1.27e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-729,2946,286.360112,45.414295,1.27e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-748,3036,292.262899,37.236992,1.27e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1574,2804,292.158664,49.63776,1.28e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1407,703,283.942432,41.4716,1.28e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-281,2100,294.1081910000001,44.770699,1.28e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1509,1922,283.79781299999996,46.931003999999994,1.28e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-175,1935,289.553283,43.87618300000001,1.28e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1275,1293,293.500497,44.932457,1.28e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1233,832,297.375101,46.662216,1.28e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-286,1964,290.676145,48.294289,1.28e-06,4,01/01/2014,,,exoplanet, ,,0,,
Kepler-1204,541,289.441483,42.498135,1.28e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-308,2128,295.785154,40.43955,1.28e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1180,2440,295.88751,43.156063,1.28e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1453,1807,286.1255450000001,47.947613,1.28e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-696,1625,293.4966100000001,41.137592,1.29e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1119,733,297.019131,44.327521999999995,1.29e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1538,2267,283.345714,45.274456,1.29e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1172,1355,290.47450699999996,37.766597999999995,1.29e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1160,1346,287.87938399999996,43.364075,1.29e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1496,1912,293.973936,45.350704,1.29e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-860,3174,295.577265,46.254742,1.3e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-291,2106,287.916357,42.437302,1.3e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-394,2692,296.30195299999997,50.672318,1.3e-06,2,01/01/2014,,,exoplanet, ,,0,,
OGLE-2012-BLG-0563L,973,271.4905,-27.712,1.3e-06,1,01/01/2015,,,exoplanet, ,,0,,
Kepler-972,804,295.82870299999996,43.425495,1.3e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1212,812,296.853432,50.037354,1.3e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1381,607,287.53576400000014,48.727790999999996,1.31e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1343,2721,294.294533,50.725376000000004,1.31e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-228,634,296.286142,48.224667,1.31e-06,3,01/01/2014,,,exoplanet, ,,0,,
Kepler-1495,1911,286.13075699999996,38.779631,1.31e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-731,2948,296.3931740000001,45.568558,1.31e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-807,1702,289.020172,48.119811999999996,1.31e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1491,1905,293.629756,45.740651,1.31e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1562,3060,294.455709,46.743614,1.32e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-940,1197,294.2412930000001,47.275982,1.32e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1506,1920,290.149884,41.464595,1.32e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1290,1308,290.685249,43.859638000000004,1.32e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1449,2798,288.231731,50.567886,1.32e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1584,2812,287.762683,43.274429,1.33e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-276,1871,293.56815,39.036326,1.33e-06,3,01/01/2013,,,exoplanet, ,,0,,
Kepler-814,3172,284.910486,48.431644,1.33e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1483,1908,295.40977599999997,42.150831,1.33e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1433,2782,287.3632990000001,49.45689,1.33e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-8,2470,281.288118,42.45108,1.33e-06,1,01/01/2010,,,exoplanet, ,,0,,
Kepler-74,1366,293.092525,41.355523,1.33e-06,1,01/01/2013,,,exoplanet, ,,0,,
Kepler-666,3010,298.45684,48.791592,1.33e-06,1,01/01/2016,,,exoplanet, ,,0,,
CoRoT-14,5,103.424211,-5.536037,1.34e-06,1,01/01/2010,,,exoplanet, ,,0,,
Kepler-1463,3400,294.487304,42.00692,1.34e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-680,3026,291.62241,50.618237,1.34e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1305,308,297.339446,46.34725200000001,1.34e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1255,1139,295.239275,42.726479,1.34e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-832,776,295.926094,45.383862,1.35e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1592,2818,293.850646,38.397749,1.35e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1299,302,286.150155,37.411377,1.35e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-827,771,294.966046,42.708569,1.35e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-824,767,290.477412,39.73200900000001,1.35e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-758,1656,293.084606,41.135436,1.35e-06,4,01/01/2016,,,exoplanet, ,,0,,
Kepler-1273,1126,285.803226,44.873428000000004,1.36e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-265,2846,290.510478,41.244820000000004,1.36e-06,4,01/01/2014,,,exoplanet, ,,0,,
Kepler-769,1670,292.713101,38.358213,1.36e-06,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-1217,817,289.186676,50.937557,1.36e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-881,968,288.992588,46.67075300000001,1.36e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-294,2028,287.392009,46.059312,1.36e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-254,2749,288.164701,45.816503999999995,1.37e-06,3,01/01/2014,,,exoplanet, ,,0,,
Kepler-1462,1811,296.397527,42.396918,1.37e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-238,2658,287.897113,40.637815,1.37e-06,5,01/01/2014,,,exoplanet, ,,0,,
Kepler-1094,1314,292.301253,38.267041,1.37e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1250,1134,287.793862,45.98024,1.37e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-891,1080,291.083797,40.355255,1.37e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-471,925,299.09754,43.497593,1.37e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-722,3095,290.263285,44.55645,1.38e-06,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-372,2587,291.256195,49.25895300000001,1.38e-06,3,01/01/2014,,,exoplanet, ,,0,,
Kepler-1183,521,292.232425,38.892222,1.38e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1640,2345,294.55789,40.850497999999995,1.38e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1555,2551,287.635473,45.716060999999996,1.38e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-664,3008,288.754887,48.2262,1.39e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-890,1078,288.435745,43.763496,1.39e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1202,539,292.290612,44.653255,1.39e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1307,310,292.86984,46.74185900000001,1.4e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-873,983,296.403212,51.27133900000001,1.4e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-30,862,285.283636,38.947281,1.4e-06,3,01/01/2012,,,exoplanet, ,,0,,
Kepler-29,861,298.3483240000001,47.491226,1.4e-06,2,01/01/2011,,,exoplanet, ,,0,,
V0391 Peg,2149,331.05044,26.41886,1.4e-06,1,01/01/2007,,,exoplanet, ,,0,,
Kepler-817,1707,296.081856,39.161617,1.4e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1360,497,300.344076,45.623219,1.41e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1478,1825,293.165079,41.746235,1.41e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1268,2455,287.838481,43.153236,1.41e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1292,295,284.9057200000001,43.949169,1.41e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-182,55,289.8301140000001,50.586246,1.41e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-644,2914,295.475743,43.493137,1.41e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1589,2816,294.441792,40.571686,1.42e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1340,411,296.232807,42.47279,1.42e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1033,1013,283.845142,44.609093,1.43e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-719,2937,295.536136,43.884453,1.43e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-117,1423,288.793037,48.04023400000001,1.43e-06,2,01/01/2014,,,exoplanet, ,,0,,
HATS-40,3219,100.571251,-29.776806,1.43e-06,1,01/01/2018,,,exoplanet, ,,0,,
Kepler-1411,706,286.361579,42.963924,1.43e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1230,829,283.2645,41.711449,1.43e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-302,2046,294.316985,43.629345,1.43e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-502,1245,291.08013,43.86020300000001,1.43e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1419,712,292.254635,37.97142,1.44e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-584,1599,288.230593,42.413624,1.45e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-791,3324,293.595841,39.029477,1.45e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1283,1301,295.462337,40.776969,1.45e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-730,2947,285.554804,45.578857,1.46e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-714,3093,282.699531,43.272743,1.46e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1621,2071,297.588518,43.841221000000004,1.46e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1057,3214,297.452152,41.558124,1.46e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1486,1901,290.590382,45.439713,1.47e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-762,1663,291.27563399999997,47.329491,1.47e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-168,1930,294.710165,39.825103999999996,1.48e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1147,1018,292.5475370000001,41.642956,1.48e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-937,1195,294.16880499999996,46.714611,1.48e-06,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-703,1643,299.18686099999996,41.742682,1.48e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-812,1711,288.85528999999997,48.208538,1.48e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1609,2085,290.146555,39.665821,1.48e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1211,818,285.72078799999997,40.856961,1.49e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-950,1285,287.956566,41.130328999999996,1.49e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-34,3226,296.435821,44.64156,1.5e-06,1,01/01/2011,,,exoplanet, ,,0,,
Kepler-47,1163,295.297916,46.920466999999995,1.5e-06,2,01/01/2012,,,exoplanet, ,,0,,
Kepler-1044,1104,293.144456,46.666237,1.51e-06,1,01/01/2016,,,exoplanet, ,,0,,
OGLE-2006-BLG-109L,1999,268.143792,-30.087778000000004,1.51e-06,2,01/01/2008,,,exoplanet, ,,0,,
Kepler-1085,1223,287.477648,46.141186,1.52e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-718,3094,299.561877,43.503559,1.52e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-87,1383,297.916877,46.96513,1.53e-06,2,01/01/2013,,,exoplanet, ,,0,,
Kepler-741,2957,289.43170299999997,46.617531,1.53e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1154,1340,297.477127,39.877247,1.53e-06,2,01/01/2016,,,exoplanet, ,,0,,
Kepler-1557,2553,293.881413,46.838879,1.53e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1068,1205,294.648164,46.39236500000001,1.53e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1238,2448,297.905795,40.162858,1.53e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-850,872,293.0844620000001,48.57539000000001,1.54e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1502,1917,296.107919,39.319913,1.54e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-945,1201,291.269748,42.096046,1.54e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-385,2677,294.338483,50.336544,1.55e-06,2,01/01/2014,,,exoplanet, ,,0,,
Kepler-1432,2780,295.524175,49.829547999999996,1.55e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-810,1709,296.61485899999997,48.082645,1.55e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1527,2255,297.414414,46.060818,1.56e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1551,2548,295.7855140000001,39.907921,1.56e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-58,1266,296.358649,39.115194,1.56e-06,3,01/01/2012,,,exoplanet, ,,0,,
Kepler-1636,2342,294.057625,46.441031,1.57e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-864,884,285.057092,46.320675,1.57e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-637,1623,292.417233,41.416882,1.58e-06,1,01/01/2016,,,exoplanet, ,,0,,
Kepler-1405,3395,295.684842,39.256142,1.61e-06,1,01/01/2016,,,exoplanet, ,,0,,
