name,Unnamed: 0,date,dec,dist,mabs,mapp,ra,subtype,type,commentary,importance,teff_val,mass
COSMOS2251DEB,3994,1993-01-01,-34.24187286109726,2.313764808491372e-19,,,82.98247726454268,debris,satellite, ,0,,
COSMOS2251DEB,3995,1993-01-01,-73.71703660167485,2.3071898707768744e-19,,,79.21803634630663,debris,satellite, ,0,,
COSMOS2251DEB,3996,1993-01-01,-32.80104550257211,2.300954222259266e-19,,,13.617652873880726,debris,satellite, ,0,,
COSMOS2251DEB,3997,1993-01-01,-67.36660441783997,2.258735179142953e-19,,,217.72503814029915,debris,satellite, ,0,,
COSMOS2251DEB,3998,1993-01-01,-10.05014375215945,2.2711688710708875e-19,,,103.47023317893877,debris,satellite, ,0,,
COSMOS2251DEB,3999,1993-01-01,73.79411491012048,2.3059418777617286e-19,,,222.61008398447785,debris,satellite, ,0,,
COSMOS2251DEB,4000,1993-01-01,-8.915942944245911,2.290433642751372e-19,,,194.19557187258442,debris,satellite, ,0,,
COSMOS2251DEB,4001,1993-01-01,-42.996783301706174,2.3018024287001466e-19,,,35.22524574926283,debris,satellite, ,0,,
COSMOS2251DEB,4002,1993-01-01,-34.52688030864408,2.2965085698820037e-19,,,169.6520431008074,debris,satellite, ,0,,
COSMOS2251DEB,4003,1993-01-01,73.23195043817971,2.271912842377021e-19,,,109.26148830194586,debris,satellite, ,0,,
COSMOS2251DEB,4004,1993-01-01,26.65636441049173,2.247349708621744e-19,,,61.96225547328328,debris,satellite, ,0,,
COSMOS2251DEB,4005,1993-01-01,61.30909180062022,2.295405119544619e-19,,,234.88537004916267,debris,satellite, ,0,,
COSMOS2251DEB,4006,1993-01-01,-60.770685502755185,2.3815576563432883e-19,,,42.85541664185386,debris,satellite, ,0,,
COSMOS2251DEB,4007,1993-01-01,-47.44840258529921,2.302985159499796e-19,,,332.90384201217387,debris,satellite, ,0,,
COSMOS2251DEB,4008,1993-01-01,-74.06137300277622,2.2497255706889563e-19,,,221.9587751339039,debris,satellite, ,0,,
COSMOS2251DEB,4009,1993-01-01,57.28521142743924,2.3000057448773446e-19,,,55.66414621779993,debris,satellite, ,0,,
COSMOS2251DEB,4010,1993-01-01,18.74389630561247,2.3536786651089466e-19,,,159.70063274181592,debris,satellite, ,0,,
COSMOS2251DEB,4011,1993-01-01,-21.472193237440862,2.265104332713544e-19,,,185.653481146804,debris,satellite, ,0,,
COSMOS2251DEB,4012,1993-01-01,49.32311786288506,2.31706701759205e-19,,,255.27687004524483,debris,satellite, ,0,,
COSMOS2251DEB,4013,1993-01-01,-33.43081232933528,2.339419017507521e-19,,,127.26254740426643,debris,satellite, ,0,,
COSMOS2251DEB,4014,1993-01-01,-28.92793738812951,2.319613437857491e-19,,,215.2038395582378,debris,satellite, ,0,,
COSMOS2251DEB,4015,1993-01-01,-8.673264720621834,2.2175965889886603e-19,,,271.16745188828867,debris,satellite, ,0,,
COSMOS2251DEB,4016,1993-01-01,-2.9984770206316007,2.283425317471818e-19,,,108.40618746865091,debris,satellite, ,0,,
COSMOS2251DEB,4017,1993-01-01,35.558470223101466,2.31774668594272e-19,,,175.13778587225644,debris,satellite, ,0,,
COSMOS2251DEB,4018,1993-01-01,61.432220746821784,2.2834628086255197e-19,,,1.5115265567961893,debris,satellite, ,0,,
COSMOS2251DEB,4019,1993-01-01,-13.499610889023893,2.211002821559269e-19,,,315.72753934142867,debris,satellite, ,0,,
COSMOS2251DEB,4020,1993-01-01,-71.57587858646521,2.274378298411136e-19,,,166.31608558323308,debris,satellite, ,0,,
COSMOS2251DEB,4021,1993-01-01,4.402416567360854,2.257368175368836e-19,,,246.68958921307083,debris,satellite, ,0,,
COSMOS2251DEB,4022,1993-01-01,49.190234807070894,2.323701176332681e-19,,,193.1116587507772,debris,satellite, ,0,,
COSMOS2251DEB,4023,1993-01-01,50.61895400217097,2.283603053521961e-19,,,70.51472539156634,debris,satellite, ,0,,
COSMOS2251DEB,4024,1993-01-01,-25.283246380292482,2.3072542409890587e-19,,,268.1760082096102,debris,satellite, ,0,,
COSMOS2251DEB,4025,1993-01-01,-29.974757128940176,2.314799393452163e-19,,,188.71786771105496,debris,satellite, ,0,,
COSMOS2251DEB,4026,1993-01-01,63.719711394420436,2.3112591066165905e-19,,,309.02978624590827,debris,satellite, ,0,,
COSMOS2251DEB,4027,1993-01-01,-6.750921839026643,2.312925168457627e-19,,,11.345986962716758,debris,satellite, ,0,,
COSMOS2251DEB,4028,1993-01-01,72.98883693133436,2.2706288659893793e-19,,,298.50564430740485,debris,satellite, ,0,,
COSMOS2251DEB,4029,1993-01-01,-50.97446290911562,2.4536517662556485e-19,,,72.96070434207041,debris,satellite, ,0,,
COSMOS2251DEB,4030,1993-01-01,-6.057923911350674,2.323649642781628e-19,,,214.6663683743141,debris,satellite, ,0,,
COSMOS2251DEB,4031,1993-01-01,9.587011043265255,2.311077774763611e-19,,,354.5298628233552,debris,satellite, ,0,,
COSMOS2251DEB,4032,1993-01-01,66.3742917315827,2.290427378455578e-19,,,168.1771294141239,debris,satellite, ,0,,
COSMOS2251DEB,4033,1993-01-01,17.89987331878266,2.2712045269165024e-19,,,301.07618457275237,debris,satellite, ,0,,
COSMOS2251DEB,4034,1993-01-01,-61.0067746016789,2.3070910677270677e-19,,,337.56393117216686,debris,satellite, ,0,,
COSMOS2251DEB,4035,1993-01-01,10.548078668060443,2.343306340252344e-19,,,115.80131853543392,debris,satellite, ,0,,
COSMOS2251DEB,4036,1993-01-01,-13.318095965869533,2.401456269187453e-19,,,285.793638876351,debris,satellite, ,0,,
COSMOS2251DEB,4037,1993-01-01,70.56678943414606,2.2791062943139572e-19,,,104.88762647592648,debris,satellite, ,0,,
COSMOS2251DEB,4038,1993-01-01,-44.4948937002831,2.322407907986552e-19,,,306.26750945564044,debris,satellite, ,0,,
COSMOS2251DEB,4039,1993-01-01,28.731327082396174,2.4722190313812266e-19,,,118.86793646180351,debris,satellite, ,0,,
COSMOS2251DEB,4040,1993-01-01,-73.9473888170638,2.313900383322801e-19,,,287.19856593933486,debris,satellite, ,0,,
COSMOS2251DEB,4041,1993-01-01,-44.33819631675989,2.23920579936887e-19,,,271.209909626858,debris,satellite, ,0,,
COSMOS2251DEB,4042,1993-01-01,10.015923948951661,2.3036853239032824e-19,,,56.328339490336475,debris,satellite, ,0,,
COSMOS2251DEB,4043,1993-01-01,73.96424098869964,2.2904103290237696e-19,,,308.96093829445215,debris,satellite, ,0,,
COSMOS2251DEB,4044,1993-01-01,10.21042709300067,2.2964296958758744e-19,,,300.1182090614082,debris,satellite, ,0,,
COSMOS2251DEB,4045,1993-01-01,-14.986873160873563,2.3070876486201356e-19,,,123.0891045404632,debris,satellite, ,0,,
COSMOS2251DEB,4046,1993-01-01,-12.06353589599685,2.28693018192913e-19,,,240.58423409912982,debris,satellite, ,0,,
COSMOS2251DEB,4047,1993-01-01,48.21562695040775,2.2840461118190306e-19,,,156.31374833179356,debris,satellite, ,0,,
COSMOS2251DEB,4048,1993-01-01,-30.84035038611575,2.3145579355320376e-19,,,35.52430933164089,debris,satellite, ,0,,
COSMOS2251DEB,4049,1993-01-01,-18.130971251283746,2.327319087413691e-19,,,36.044157900286216,debris,satellite, ,0,,
COSMOS2251DEB,4050,1993-01-01,36.01603409419987,2.30653793243441e-19,,,350.1613725919291,debris,satellite, ,0,,
COSMOS2251DEB,4051,1993-01-01,-17.076539106059972,2.2686813057388396e-19,,,345.5178753137149,debris,satellite, ,0,,
COSMOS2251DEB,4052,1993-01-01,-67.61238022385456,2.306804535371462e-19,,,74.59402637949188,debris,satellite, ,0,,
COSMOS2251DEB,4053,1993-01-01,-12.540317717213314,2.296327636424401e-19,,,4.823406053869452,debris,satellite, ,0,,
COSMOS2251DEB,4054,1993-01-01,27.39505157080093,2.283577944911806e-19,,,47.87349341074946,debris,satellite, ,0,,
COSMOS2251DEB,4055,1993-01-01,-34.3143768260532,2.3049519412638946e-19,,,22.259477220279827,debris,satellite, ,0,,
COSMOS2251DEB,4056,1993-01-01,0.1331553710101551,2.327830024962552e-19,,,220.74575932786647,debris,satellite, ,0,,
COSMOS2251DEB,4057,1993-01-01,71.66407395818003,2.2733120992076427e-19,,,11.396586587450265,debris,satellite, ,0,,
COSMOS2251DEB,4058,1993-01-01,-20.76345957854604,2.263674631326564e-19,,,298.46599173134905,debris,satellite, ,0,,
COSMOS2251DEB,4059,1993-01-01,34.91854669128843,2.433066098269843e-19,,,326.0475603602191,debris,satellite, ,0,,
COSMOS2251DEB,4060,1993-01-01,-18.293619915413803,2.232395652873173e-19,,,22.45602291338257,debris,satellite, ,0,,
COSMOS2251DEB,4061,1993-01-01,50.847739229706576,2.3088914644981497e-19,,,154.71589544755366,debris,satellite, ,0,,
COSMOS2251DEB,4062,1993-01-01,-28.085836669737983,2.288590741111657e-19,,,174.68779275001603,debris,satellite, ,0,,
COSMOS2251DEB,4063,1993-01-01,62.639545302878865,2.2985535703326427e-19,,,286.7893986314968,debris,satellite, ,0,,
COSMOS2251DEB,4064,1993-01-01,59.70492449014576,2.2437942300920166e-19,,,43.516749694736674,debris,satellite, ,0,,
COSMOS2251DEB,4065,1993-01-01,19.81115208888705,2.288056808931657e-19,,,87.55848457630384,debris,satellite, ,0,,
COSMOS2251DEB,4066,1993-01-01,37.20702353575626,2.2590287065280603e-19,,,26.25077573274795,debris,satellite, ,0,,
COSMOS2251DEB,4067,1993-01-01,-72.62427495069366,2.242100891877635e-19,,,287.9234989087317,debris,satellite, ,0,,
COSMOS2251DEB,4068,1993-01-01,-69.31559349918125,2.307768107074053e-19,,,8.152596529224454,debris,satellite, ,0,,
COSMOS2251DEB,4069,1993-01-01,-32.7762001876212,2.2843774750627075e-19,,,353.84633370305625,debris,satellite, ,0,,
COSMOS2251DEB,4070,1993-01-01,73.06277508410109,2.2715875714890957e-19,,,290.10650017015894,debris,satellite, ,0,,
COSMOS2251DEB,4071,1993-01-01,65.54015613196992,2.3131278541649954e-19,,,56.935640127395814,debris,satellite, ,0,,
COSMOS2251DEB,4072,1993-01-01,-71.20013295572636,2.23213890410586e-19,,,296.98735551332334,debris,satellite, ,0,,
COSMOS2251DEB,4073,1993-01-01,-18.062811565402576,2.4173740114082676e-19,,,124.99458834294624,debris,satellite, ,0,,
COSMOS2251DEB,4074,1993-01-01,-10.04151247940714,2.3397234159654477e-19,,,283.5924264402841,debris,satellite, ,0,,
COSMOS2251DEB,4075,1993-01-01,17.162238959541778,2.289551882163601e-19,,,168.08000247477707,debris,satellite, ,0,,
COSMOS2251DEB,4076,1993-01-01,-36.29859528894941,2.314304755294745e-19,,,201.09776064169787,debris,satellite, ,0,,
COSMOS2251DEB,4077,1993-01-01,63.267877127961476,2.273775289018253e-19,,,309.5793103372114,debris,satellite, ,0,,
COSMOS2251DEB,4078,1993-01-01,48.30246042677843,2.2890546236175303e-19,,,140.44317537560198,debris,satellite, ,0,,
COSMOS2251DEB,4079,1993-01-01,-47.082418298349076,2.305354783893814e-19,,,330.74117284557974,debris,satellite, ,0,,
COSMOS2251DEB,4080,1993-01-01,-44.28112967449238,2.3071101955225523e-19,,,162.80309596682915,debris,satellite, ,0,,
COSMOS2251DEB,4081,1993-01-01,7.325151192859929,2.281408447701069e-19,,,320.0762691016484,debris,satellite, ,0,,
COSMOS2251DEB,4082,1993-01-01,49.40147610178204,2.3054157765308837e-19,,,135.35705104667326,debris,satellite, ,0,,
COSMOS2251DEB,4083,1993-01-01,55.33816441772027,2.2900111452909125e-19,,,82.53250810845084,debris,satellite, ,0,,
COSMOS2251DEB,4084,1993-01-01,-70.57241588151803,2.290758705640532e-19,,,22.167655081513868,debris,satellite, ,0,,
COSMOS2251DEB,4085,1993-01-01,18.513414069577447,2.286430678316819e-19,,,45.518373165868006,debris,satellite, ,0,,
COSMOS2251DEB,4086,1993-01-01,28.273029366930555,2.2818480934692153e-19,,,158.34420843531592,debris,satellite, ,0,,
COSMOS2251DEB,4087,1993-01-01,73.65416869309372,2.295279594430341e-19,,,129.75484636174173,debris,satellite, ,0,,
COSMOS2251DEB,4088,1993-01-01,25.20087701271716,2.279804902943439e-19,,,17.738450982784016,debris,satellite, ,0,,
COSMOS2251DEB,4089,1993-01-01,47.311627530843154,2.363882497499861e-19,,,241.1659295068888,debris,satellite, ,0,,
COSMOS2251DEB,4090,1993-01-01,69.96279090291014,2.270070100499507e-19,,,121.0320106702837,debris,satellite, ,0,,
COSMOS2251DEB,4091,1993-01-01,-16.90282250787557,2.30420430856021e-19,,,1.8454623604572296,debris,satellite, ,0,,
COSMOS2251DEB,4092,1993-01-01,71.12324869193061,2.317055805838986e-19,,,67.11198598009936,debris,satellite, ,0,,
COSMOS2251DEB,4093,1993-01-01,-9.176373711087088,2.263212512472732e-19,,,178.29860655426273,debris,satellite, ,0,,
COSMOS2251DEB,4094,1993-01-01,11.042547894880858,2.2949379309398885e-19,,,55.95495137233029,debris,satellite, ,0,,
COSMOS2251DEB,4095,1993-01-01,-17.759898030038265,2.2577902066426946e-19,,,37.60889241699228,debris,satellite, ,0,,
COSMOS2251DEB,4096,1993-01-01,-24.782714234071268,2.2976097963393433e-19,,,283.8173518667732,debris,satellite, ,0,,
COSMOS2251DEB,4097,1993-01-01,0.732736218693593,2.311742460347791e-19,,,358.59017551045264,debris,satellite, ,0,,
COSMOS2251DEB,4098,1993-01-01,42.2223346778596,2.3152445753093246e-19,,,341.5511035380955,debris,satellite, ,0,,
COSMOS2251DEB,4099,1993-01-01,23.887163119606928,2.2869680720961604e-19,,,248.39449418221352,debris,satellite, ,0,,
COSMOS2251DEB,4100,1993-01-01,42.22658095834553,2.27073020283529e-19,,,19.016623384207737,debris,satellite, ,0,,
COSMOS2251DEB,4101,1993-01-01,28.288296066552785,2.320859051681193e-19,,,175.34714363233962,debris,satellite, ,0,,
COSMOS2251DEB,4102,1993-01-01,-71.39715882896888,2.2622192162318997e-19,,,270.8147835680062,debris,satellite, ,0,,
COSMOS2251DEB,4103,1993-01-01,39.730989408128536,2.2915962863653877e-19,,,236.19108877124413,debris,satellite, ,0,,
COSMOS2251DEB,4104,1993-01-01,-44.2214813667836,2.248703603630076e-19,,,302.7666865060598,debris,satellite, ,0,,
COSMOS2251DEB,4105,1993-01-01,53.39523910076024,2.2631335618023727e-19,,,53.23478055257528,debris,satellite, ,0,,
COSMOS2251DEB,4106,1993-01-01,57.320920753055496,2.3159038553383927e-19,,,334.91174853659663,debris,satellite, ,0,,
COSMOS2251DEB,4107,1993-01-01,-56.76825869082527,2.3117760841485747e-19,,,22.25925589400964,debris,satellite, ,0,,
COSMOS2251DEB,4108,1993-01-01,-39.44747577036811,2.261881931174225e-19,,,139.9217979485946,debris,satellite, ,0,,
COSMOS2251DEB,4109,1993-01-01,-41.49911132124547,2.284889067411089e-19,,,201.94690409279488,debris,satellite, ,0,,
COSMOS2251DEB,4110,1993-01-01,65.7606206288636,2.299142554615245e-19,,,261.3706875298274,debris,satellite, ,0,,
COSMOS2251DEB,4111,1993-01-01,69.26196895137915,2.250402775798021e-19,,,111.02892847589314,debris,satellite, ,0,,
COSMOS2251DEB,4112,1993-01-01,-60.95845587132781,2.5072917184431004e-19,,,18.32808344391775,debris,satellite, ,0,,
COSMOS2251DEB,4113,1993-01-01,73.76431244638466,2.3031261469233645e-19,,,233.30574249075283,debris,satellite, ,0,,
COSMOS2251DEB,4114,1993-01-01,70.84852108115159,2.5244446507104318e-19,,,334.48684375950523,debris,satellite, ,0,,
COSMOS2251DEB,4115,1993-01-01,56.054876818323145,2.2757262733292447e-19,,,23.1537065675905,debris,satellite, ,0,,
COSMOS2251DEB,4116,1993-01-01,62.38340876066908,2.304431142669165e-19,,,126.47122563886838,debris,satellite, ,0,,
COSMOS2251DEB,4117,1993-01-01,54.43704290327796,2.310963186970681e-19,,,328.1113386129473,debris,satellite, ,0,,
COSMOS2251DEB,4118,1993-01-01,38.61255382588436,2.2842751745605247e-19,,,34.99164841424056,debris,satellite, ,0,,
COSMOS2251DEB,4119,1993-01-01,-73.80241820636644,2.301030784705901e-19,,,225.67359384089985,debris,satellite, ,0,,
COSMOS2251DEB,4120,1993-01-01,-8.063533371905145,2.274811022641443e-19,,,281.23029569370357,debris,satellite, ,0,,
COSMOS2251DEB,4121,1993-01-01,68.11280261480007,2.298480821396193e-19,,,229.10664746929612,debris,satellite, ,0,,
COSMOS2251DEB,4122,1993-01-01,0.3970110647709651,2.2923124074551147e-19,,,82.45251257377595,debris,satellite, ,0,,
COSMOS2251DEB,4123,1993-01-01,70.15910399802416,2.34629969686965e-19,,,196.26143755399195,debris,satellite, ,0,,
COSMOS2251DEB,4124,1993-01-01,38.76387436994378,2.299650760251046e-19,,,111.32553512164131,debris,satellite, ,0,,
COSMOS2251DEB,4125,1993-01-01,72.56887114348598,2.313576099877541e-19,,,147.55035320223215,debris,satellite, ,0,,
COSMOS2251DEB,4126,1993-01-01,37.43357302755212,2.255615610246067e-19,,,83.38284149015152,debris,satellite, ,0,,
COSMOS2251DEB,4127,1993-01-01,-37.226151221121704,2.2627301756654467e-19,,,264.1383014637916,debris,satellite, ,0,,
COSMOS2251DEB,4128,1993-01-01,-22.300224511327862,2.27939093993987e-19,,,207.2657869120136,debris,satellite, ,0,,
COSMOS2251DEB,4129,1993-01-01,-4.663467442578449,2.304560256210196e-19,,,344.37157597691373,debris,satellite, ,0,,
COSMOS2251DEB,4130,1993-01-01,-21.841235061540036,2.3145831857011944e-19,,,147.30626363820136,debris,satellite, ,0,,
COSMOS2251DEB,4131,1993-01-01,-37.025821716057074,2.3013175382156317e-19,,,290.94439550183483,debris,satellite, ,0,,
COSMOS2251DEB,4132,1993-01-01,-54.62365856964313,2.286641484596199e-19,,,322.8871314552743,debris,satellite, ,0,,
NOAA15,4133,1998-01-01,-64.20278050875555,2.3298267867047716e-19,,,23.791835438624243,weather+resources,satellite, ,0,,
METEOSAT-8(MSG-1),4134,2002-01-01,1.7021808477828122,1.3664726386016394e-18,,,74.7302709198857,weather+resources,satellite, ,0,,
KALPANA-1(METSAT1),4135,2002-01-01,-6.966806968254789,1.3649889491092663e-18,,,319.85188536551635,weather+resources,satellite, ,0,,
NOAA18,4136,2005-01-01,18.891200538159694,2.345307705390327e-19,,,65.30866202771266,weather+resources,satellite, ,0,,
METEOSAT-9(MSG-2),4137,2005-01-01,2.0234928184022936,1.3666122100624467e-18,,,209.2505933162307,weather+resources,satellite, ,0,,
HIMAWARI-7(MTSAT-2),4138,2006-01-01,0.002440910703310531,1.3663434691961649e-18,,,50.169452962225314,weather+resources,satellite, ,0,,
FORMOSAT-3FM6,4139,2006-01-01,-24.066917871966986,2.3356370321947147e-19,,,77.54532574532021,weather+resources,satellite, ,0,,
FORMOSAT-3FM1,4140,2006-01-01,-63.178704871119386,2.3291755584971226e-19,,,217.2652789637004,weather+resources,satellite, ,0,,
FORMOSAT-3FM5,4141,2006-01-01,-58.56192205484603,2.322699370393195e-19,,,16.896428247037402,weather+resources,satellite, ,0,,
FORMOSAT-3FM3,4142,2006-01-01,-12.662426247406895,2.303589672339269e-19,,,17.441771703691117,weather+resources,satellite, ,0,,
FORMOSAT-3FM4,4143,2006-01-01,8.137372309043219,2.334553723216143e-19,,,246.0648291790604,weather+resources,satellite, ,0,,
FORMOSAT-3FM2,4144,2006-01-01,6.398990569080403,2.3182722622507163e-19,,,318.25800852861914,weather+resources,satellite, ,0,,
GOES13,4145,2006-01-01,-0.06628251942892432,1.366115746697584e-18,,,129.39305585171448,weather+resources,satellite, ,0,,
METOP-A,4146,2006-01-01,73.59926388694858,2.332344567280581e-19,,,231.57459078827813,weather+resources,satellite, ,0,,
FENGYUN2D,4147,2006-01-01,-4.056436357515659,1.3660294791886063e-18,,,293.8759298680058,weather+resources,satellite, ,0,,
FENGYUN3A,4148,2008-01-01,18.36570318521944,2.336895625482685e-19,,,215.85978430460042,weather+resources,satellite, ,0,,
FENGYUN2E,4149,2008-01-01,-0.0013751008147831695,1.3667151123368634e-18,,,68.99182413804742,weather+resources,satellite, ,0,,
NOAA19,4150,2009-01-01,74.2123198641244,2.3453752721836404e-19,,,149.98044154968372,weather+resources,satellite, ,0,,
GOES14,4151,2009-01-01,-0.33316805917282105,1.3673574322717947e-18,,,14.157239496895285,weather+resources,satellite, ,0,,
METEOR-M1,4152,2009-01-01,-9.1740934605204,2.331923085095581e-19,,,215.6489634764849,weather+resources,satellite, ,0,,
GOES15,4153,2010-01-01,-0.1426943237954444,1.3665263056013555e-18,,,74.28734304129716,weather+resources,satellite, ,0,,
COMS1,4154,2010-01-01,-0.01909556252473963,1.3663301427596213e-18,,,161.13046071312928,weather+resources,satellite, ,0,,
FENGYUN3B,4155,2010-01-01,-49.631578710001094,2.3428573356203236e-19,,,339.7467169363822,weather+resources,satellite, ,0,,
SUOMINPP,4156,2011-01-01,-28.529775172504625,2.3351629394719486e-19,,,148.6012572209985,weather+resources,satellite, ,0,,
FENGYUN2F,4157,2012-01-01,0.7536525220349283,1.3671200396321686e-18,,,95.32370332113634,weather+resources,satellite, ,0,,
METEOSAT-10(MSG-3),4158,2012-01-01,1.0556520824640492,1.3660970548720875e-18,,,86.75409908186299,weather+resources,satellite, ,0,,
METOP-B,4159,2012-01-01,-45.72903983491013,2.3332686585402887e-19,,,273.69231524436293,weather+resources,satellite, ,0,,
FENGYUN3C,4160,2013-01-01,66.52528910379749,2.3363769391144447e-19,,,249.56190826904884,weather+resources,satellite, ,0,,
METEOR-M2,4161,2014-01-01,70.70900926964205,2.332339463093605e-19,,,101.5092477611166,weather+resources,satellite, ,0,,
HIMAWARI-8,4162,2014-01-01,0.005291427575032013,1.3663930246980706e-18,,,63.053575909430606,weather+resources,satellite, ,0,,
FENGYUN2G,4163,2014-01-01,-0.3091528584967775,1.366047389244029e-18,,,333.298730424642,weather+resources,satellite, ,0,,
METEOSAT-11(MSG-4),4164,2015-01-01,-1.2005109170022996,1.3663927008304178e-18,,,179.618746977002,weather+resources,satellite, ,0,,
ELEKTRO-L2,4165,2015-01-01,-0.08074512507798806,1.3664953264193847e-18,,,15.636372177087159,weather+resources,satellite, ,0,,
HIMAWARI-9,4166,2016-01-01,0.03835569811838972,1.3665874498303464e-18,,,338.95698616983526,weather+resources,satellite, ,0,,
GOES16,4167,2016-01-01,-0.0011454790320280669,1.3664590508226211e-18,,,39.10249321710087,weather+resources,satellite, ,0,,
FENGYUN4A,4168,2016-01-01,-0.016568978651437964,1.3674586071134249e-18,,,307.39210755965087,weather+resources,satellite, ,0,,
CYGFM05,4169,2016-01-01,-19.417240940962426,2.233023201055035e-19,,,16.389390766376437,weather+resources,satellite, ,0,,
CYGFM04,4170,2016-01-01,-9.97292200101718,2.2329181344684e-19,,,28.989894674113284,weather+resources,satellite, ,0,,
CYGFM02,4171,2016-01-01,-23.10441817271232,2.2328168804311646e-19,,,7.6641304367949745,weather+resources,satellite, ,0,,
CYGFM01,4172,2016-01-01,4.742059010109381,2.240453762500321e-19,,,219.8517342264923,weather+resources,satellite, ,0,,
CYGFM08,4173,2016-01-01,-34.525953195241854,2.234490648572445e-19,,,325.6031999384801,weather+resources,satellite, ,0,,
CYGFM06,4174,2016-01-01,18.33674712245816,2.2394247182165627e-19,,,194.9655641997372,weather+resources,satellite, ,0,,
CYGFM07,4175,2016-01-01,-13.464265416475707,2.2330176042754407e-19,,,22.787545548093284,weather+resources,satellite, ,0,,
CYGFM03,4176,2016-01-01,-34.93266918521349,2.2349175101332105e-19,,,310.50606762409154,weather+resources,satellite, ,0,,
FENGYUN3D,4177,2017-01-01,2.195991325169657,2.3349214175997985e-19,,,326.2963135864629,weather+resources,satellite, ,0,,
NOAA20,4178,2017-01-01,52.2305732369715,2.3347482938824926e-19,,,132.11444405539848,weather+resources,satellite, ,0,,
NOAA1[-],4179,1970-01-01,-51.16216648430477,2.5384867765613397e-19,,,287.8861512366538,weather+resources,satellite, ,0,,
NOAA2(ITOS-D)[-],4180,1972-01-01,-33.65111964819748,2.537264745702226e-19,,,342.40105058491747,weather+resources,satellite, ,0,,
NOAA3[-],4181,1973-01-01,15.070702743179545,2.5532637222825885e-19,,,170.60895189255052,weather+resources,satellite, ,0,,
NOAA4[-],4182,1974-01-01,66.89467330497871,2.5380118006790837e-19,,,143.72108170278048,weather+resources,satellite, ,0,,
NOAA5[-],4183,1976-01-01,32.49820775584068,2.5600309331974427e-19,,,172.9717046251836,weather+resources,satellite, ,0,,
TIROSN[P],4184,1978-01-01,-10.290538064834447,2.3360851099192834e-19,,,78.58670929791131,weather+resources,satellite, ,0,,
NOAA6[P],4185,1979-01-01,-41.887089978625006,2.319759572333715e-19,,,8.320778217590197,weather+resources,satellite, ,0,,
NOAA7[-],4186,1981-01-01,-53.65893038478606,2.3356584833430113e-19,,,8.230879803516505,weather+resources,satellite, ,0,,
NOAA8[-],4187,1983-01-01,69.97970923793332,2.3224009618582512e-19,,,36.5384971431063,weather+resources,satellite, ,0,,
NOAA9[P],4188,1984-01-01,-67.04534870611107,2.335622993567277e-19,,,309.53628979029475,weather+resources,satellite, ,0,,
NOAA10[-],4189,1986-01-01,-69.4026499629889,2.3272533336514165e-19,,,230.52640270427966,weather+resources,satellite, ,0,,
NOAA11[-],4190,1988-01-01,-12.105660644720626,2.3414644372563555e-19,,,69.48363399074678,weather+resources,satellite, ,0,,
NOAA12[-],4191,1991-01-01,-23.785337216265468,2.3251889275882114e-19,,,41.390782179465695,weather+resources,satellite, ,0,,
NOAA13[-],4192,1993-01-01,-63.70433386848062,2.344973003539999e-19,,,258.00811867142204,weather+resources,satellite, ,0,,
NOAA14[-],4193,1994-01-01,53.663308573762464,2.339027111771226e-19,,,105.66007686432532,weather+resources,satellite, ,0,,
NOAA16[-],4195,2000-01-01,-31.389703985227897,2.3412457696089633e-19,,,283.9591503854212,weather+resources,satellite, ,0,,
NOAA17[-],4196,2002-01-01,61.48010079729062,2.326130698783317e-19,,,357.0186850011945,weather+resources,satellite, ,0,,
GOES1(SMS-C)[-],4201,1975-01-01,2.747073269011623,1.3665244267333056e-18,,,327.47098287480406,weather+resources,satellite, ,0,,
GOES2[-],4202,1977-01-01,-4.348409484742109,1.3722927109898288e-18,,,303.2400351679617,weather+resources,satellite, ,0,,
GOES3[-],4203,1978-01-01,9.719506142246773,1.3751305942173259e-18,,,98.09000144521143,weather+resources,satellite, ,0,,
GOES4[-],4204,1980-01-01,2.4853249343675,1.3715523273734427e-18,,,340.7141372071083,weather+resources,satellite, ,0,,
GOES5[-],4205,1981-01-01,-3.3202637506961263,1.3667274283763955e-18,,,174.23959289928624,weather+resources,satellite, ,0,,
GOES6[-],4206,1983-01-01,10.534991685842893,1.3667917491998735e-18,,,118.80714833792057,weather+resources,satellite, ,0,,
GOES7[-],4207,1987-01-01,2.85090622621888,1.3704696753259368e-18,,,171.02202769500303,weather+resources,satellite, ,0,,
GOES8[-],4208,1994-01-01,-6.920612957882751,1.3786061350115903e-18,,,359.9150766071187,weather+resources,satellite, ,0,,
GOES9[-],4209,1995-01-01,-0.6880686449939043,1.38011426436384e-18,,,218.30768671467897,weather+resources,satellite, ,0,,
GOES10[-],4210,1997-01-01,-9.458053627529956,1.3784335312222308e-18,,,324.95743096470056,weather+resources,satellite, ,0,,
GOES11[-],4211,2000-01-01,-5.7596783487041066,1.3778235977968735e-18,,,338.8726229781709,weather+resources,satellite, ,0,,
GOES12[-],4212,2001-01-01,-7.027575469034377,1.3759475972986305e-18,,,330.3550686636232,weather+resources,satellite, ,0,,
SCD1,4217,1993-01-01,19.10160380203352,2.315026588771854e-19,,,116.5329523951123,weather+resources,satellite, ,0,,
TECHSAT1B(GO-32),4218,1998-01-01,15.85150581284199,2.3304893740015827e-19,,,143.25523231478041,weather+resources,satellite, ,0,,
